time,"40.49115625,74.22418125","40.49115625,74.15434375000001","40.49115625,74.08450625","40.49115625,74.01466875","40.49115625,73.94483125","40.49115625,73.87499375","40.49115625,73.80515625000001","40.49115625,73.73531875","40.51866875,74.22418125","40.51866875,74.15434375000001","40.51866875,74.08450625","40.51866875,74.01466875","40.51866875,73.94483125","40.51866875,73.87499375","40.51866875,73.80515625000001","40.51866875,73.73531875","40.546181250000004,74.22418125","40.546181250000004,74.15434375000001","40.546181250000004,74.08450625","40.546181250000004,74.01466875","40.546181250000004,73.94483125","40.546181250000004,73.87499375","40.546181250000004,73.80515625000001","40.546181250000004,73.73531875","40.573693750000004,74.22418125","40.573693750000004,74.15434375000001","40.573693750000004,74.08450625","40.573693750000004,74.01466875","40.573693750000004,73.94483125","40.573693750000004,73.87499375","40.573693750000004,73.80515625000001","40.573693750000004,73.73531875","40.601206250000004,74.22418125","40.601206250000004,74.15434375000001","40.601206250000004,74.08450625","40.601206250000004,74.01466875","40.601206250000004,73.94483125","40.601206250000004,73.87499375","40.601206250000004,73.80515625000001","40.601206250000004,73.73531875","40.628718750000004,74.22418125","40.628718750000004,74.15434375000001","40.628718750000004,74.08450625","40.628718750000004,74.01466875","40.628718750000004,73.94483125","40.628718750000004,73.87499375","40.628718750000004,73.80515625000001","40.628718750000004,73.73531875","40.656231250000005,74.22418125","40.656231250000005,74.15434375000001","40.656231250000005,74.08450625","40.656231250000005,74.01466875","40.656231250000005,73.94483125","40.656231250000005,73.87499375","40.656231250000005,73.80515625000001","40.656231250000005,73.73531875","40.683743750000005,74.22418125","40.683743750000005,74.15434375000001","40.683743750000005,74.08450625","40.683743750000005,74.01466875","40.683743750000005,73.94483125","40.683743750000005,73.87499375","40.683743750000005,73.80515625000001","40.683743750000005,73.73531875","40.711256250000005,74.22418125","40.711256250000005,74.15434375000001","40.711256250000005,74.08450625","40.711256250000005,74.01466875","40.711256250000005,73.94483125","40.711256250000005,73.87499375","40.711256250000005,73.80515625000001","40.711256250000005,73.73531875","40.73876875,74.22418125","40.73876875,74.15434375000001","40.73876875,74.08450625","40.73876875,74.01466875","40.73876875,73.94483125","40.73876875,73.87499375","40.73876875,73.80515625000001","40.73876875,73.73531875","40.76628125,74.22418125","40.76628125,74.15434375000001","40.76628125,74.08450625","40.76628125,74.01466875","40.76628125,73.94483125","40.76628125,73.87499375","40.76628125,73.80515625000001","40.76628125,73.73531875","40.79379375,74.22418125","40.79379375,74.15434375000001","40.79379375,74.08450625","40.79379375,74.01466875","40.79379375,73.94483125","40.79379375,73.87499375","40.79379375,73.80515625000001","40.79379375,73.73531875","40.82130625,74.22418125","40.82130625,74.15434375000001","40.82130625,74.08450625","40.82130625,74.01466875","40.82130625,73.94483125","40.82130625,73.87499375","40.82130625,73.80515625000001","40.82130625,73.73531875","40.84881875,74.22418125","40.84881875,74.15434375000001","40.84881875,74.08450625","40.84881875,74.01466875","40.84881875,73.94483125","40.84881875,73.87499375","40.84881875,73.80515625000001","40.84881875,73.73531875","40.87633125,74.22418125","40.87633125,74.15434375000001","40.87633125,74.08450625","40.87633125,74.01466875","40.87633125,73.94483125","40.87633125,73.87499375","40.87633125,73.80515625000001","40.87633125,73.73531875","40.90384375,74.22418125","40.90384375,74.15434375000001","40.90384375,74.08450625","40.90384375,74.01466875","40.90384375,73.94483125","40.90384375,73.87499375","40.90384375,73.80515625000001","40.90384375,73.73531875"
2014/8/27 20:00,0,0,10,31,15,0,0,0,0,7,7,40,17,11,5,0,0,6,25,29,4,20,18,0,0,27,25,31,15,10,0,0,0,39,39,19,28,15,0,0,0,99,48,47,51,0,0,0,0,41,71,68,52,0,0,0,0,48,59,126,43,0,0,0,13,21,31,56,46,2,0,0,51,9,32,27,27,0,6,0,15,12,24,23,12,0,15,3,41,32,0,0,0,3,0,0,6,0,8,13,1,2,0,0,0,0,6,10,3,22,11,1,0,0,3,9,10,6,4,2,0,0,0,0,10,1,6,6
2014/8/27 21:00,0,0,4,19,12,0,0,0,0,3,10,27,9,4,4,0,0,1,25,24,3,8,4,0,0,17,12,19,17,10,0,0,0,37,23,16,19,21,0,0,0,40,26,18,39,0,0,0,0,37,38,45,29,0,0,0,0,30,23,80,30,0,0,0,10,8,26,48,21,3,0,0,48,10,25,31,19,0,5,0,14,14,30,21,6,0,10,0,19,24,0,0,0,0,0,0,2,0,4,9,1,1,0,0,0,0,4,11,0,8,4,1,0,0,7,7,4,8,7,3,0,0,0,0,4,2,6,8
2014/8/27 22:00,0,0,5,19,7,0,0,0,0,6,3,22,6,4,2,0,0,5,16,21,1,13,5,0,0,6,12,5,10,2,0,0,0,20,20,18,14,5,0,0,0,27,15,15,33,0,0,0,0,15,24,21,22,0,0,0,0,11,21,64,26,0,0,0,3,11,21,27,13,1,0,0,19,6,19,24,3,0,0,0,12,3,12,8,7,0,12,1,5,7,0,0,0,2,1,0,2,0,9,6,2,0,0,0,0,0,3,2,0,2,4,3,0,0,3,2,2,5,2,1,0,0,0,0,2,1,4,3
2014/8/27 23:00,0,0,1,8,3,0,0,0,0,3,1,9,7,3,4,0,0,4,14,13,0,2,5,0,0,8,6,6,5,3,0,0,0,21,19,4,8,6,0,0,0,20,14,6,31,0,0,0,0,21,9,14,12,0,0,0,0,9,11,31,11,0,0,0,0,3,5,27,11,0,0,0,11,8,12,22,9,0,2,0,10,5,17,11,3,0,3,2,10,11,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,1,10,1,6,6,0,0,0,5,3,0,3,4,1,0,0,0,0,0,5,1,6
2014/8/28 0:00,0,0,1,8,6,0,0,0,0,2,7,17,3,1,5,0,0,0,6,14,3,2,3,0,0,9,11,5,5,3,0,0,0,8,11,5,3,2,0,0,0,10,9,9,9,0,0,0,0,6,10,10,5,0,0,0,0,6,12,29,9,0,0,0,1,3,8,12,5,0,0,0,7,4,7,15,5,0,0,0,6,2,7,5,3,0,1,1,12,7,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,4,0,2,0,0,0,0,1,1,1,5,4,2,0,0,0,0,1,1,1,1
2014/8/28 1:00,0,0,0,1,0,0,0,0,0,1,1,6,2,0,1,0,0,0,0,10,0,2,2,0,0,2,0,4,2,0,0,0,0,2,6,4,5,2,0,0,0,5,7,4,8,0,0,0,0,3,5,3,3,0,0,0,0,1,7,16,8,0,0,0,0,1,2,10,4,0,0,0,3,0,8,8,0,0,1,0,0,0,0,5,0,0,1,0,2,1,0,0,0,3,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3
2014/8/28 2:00,0,0,0,3,0,0,0,0,0,0,0,1,2,1,0,0,0,0,3,1,1,1,0,0,0,2,0,2,1,1,0,0,0,3,2,0,2,0,0,0,0,3,1,1,2,0,0,0,0,4,2,2,4,0,0,0,0,1,2,5,2,0,0,0,0,1,4,4,2,1,0,0,7,0,4,5,0,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014/8/28 3:00,0,0,0,3,1,0,0,0,0,0,1,3,0,2,0,0,0,0,3,2,0,0,0,0,0,1,2,0,1,0,0,0,0,1,2,1,1,0,0,0,0,2,2,2,2,0,0,0,0,3,2,0,1,0,0,0,0,2,1,1,3,0,0,0,0,2,0,3,1,0,0,0,1,1,3,1,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2014/8/28 4:00,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,1,3,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,1,0,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/28 5:00,0,0,0,3,1,0,0,0,0,0,0,4,3,2,1,0,0,2,2,3,5,3,0,0,0,1,5,5,5,2,0,0,0,8,5,4,6,0,0,0,0,7,6,7,5,0,0,0,0,0,0,3,8,0,0,0,0,2,4,5,3,0,0,0,5,1,1,4,0,0,0,0,8,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2014/8/28 6:00,0,0,1,24,14,0,0,0,0,0,8,29,18,16,2,0,0,1,7,13,23,47,3,0,0,9,13,19,38,17,0,0,0,23,10,11,10,9,0,0,0,19,18,33,32,0,0,0,0,8,18,23,12,0,0,0,0,13,7,21,4,0,0,0,23,9,15,4,2,0,0,0,42,6,6,4,1,0,0,0,14,11,1,2,1,0,0,0,6,10,0,0,0,0,0,0,8,0,1,5,1,1,0,0,0,0,0,9,4,3,1,0,0,0,0,0,6,2,1,0,0,0,0,0,1,0,0,1
2014/8/28 7:00,0,0,8,19,10,0,0,0,0,11,9,31,70,36,1,0,0,5,8,23,51,93,13,0,0,15,26,41,74,25,0,0,0,35,21,27,19,10,0,0,0,32,20,60,49,0,0,0,0,25,32,49,22,0,0,0,0,27,25,30,3,0,0,0,18,18,15,21,14,1,0,0,89,19,9,10,6,0,3,0,31,22,4,6,1,0,0,1,25,38,0,0,0,1,0,0,19,0,1,11,0,0,0,0,0,0,2,16,2,0,0,1,0,0,0,3,19,2,0,1,0,0,0,0,8,1,0,2
2014/8/28 8:00,0,0,4,15,23,0,0,0,0,8,10,37,98,55,1,0,0,1,9,65,65,113,17,0,0,48,35,70,104,65,0,0,0,54,45,62,59,26,0,0,0,61,82,97,56,0,0,0,0,48,70,88,26,0,0,0,0,41,61,43,10,0,0,0,33,61,60,26,8,0,0,0,113,30,30,21,8,0,9,0,79,35,10,9,7,0,9,1,90,76,0,0,0,0,0,0,55,0,1,23,5,1,0,0,0,0,5,35,13,2,1,0,0,0,2,6,34,6,0,0,0,0,0,0,11,0,1,1
2014/8/28 9:00,0,0,7,16,28,0,0,0,0,5,14,34,67,36,5,0,0,1,27,72,44,104,13,0,0,61,40,83,102,59,0,0,0,60,54,95,61,18,0,0,0,95,80,115,58,0,0,0,0,49,66,79,20,0,0,0,0,57,72,52,10,0,0,0,20,84,68,18,8,0,0,0,58,52,27,16,3,0,6,0,67,35,17,8,5,0,6,4,51,74,0,0,0,0,0,0,32,0,3,43,10,3,0,0,0,0,3,32,4,5,1,1,0,0,1,3,24,3,0,2,0,0,0,0,9,0,3,2
2014/8/28 10:00,0,0,2,21,20,0,0,0,0,0,12,16,25,16,11,0,0,1,22,35,24,30,2,0,0,23,20,38,36,17,0,0,0,31,45,33,33,8,0,0,0,56,49,49,41,0,0,0,0,28,38,37,15,0,0,0,0,25,50,29,6,0,0,0,7,30,40,20,10,0,0,0,22,13,19,11,4,0,3,0,13,25,14,9,6,0,5,1,23,27,0,0,0,4,0,0,10,0,8,15,5,0,0,0,0,0,2,15,1,3,1,1,0,0,3,5,7,4,1,0,0,0,0,0,3,4,3,0
2014/8/28 11:00,0,0,3,15,18,0,0,0,0,4,4,19,16,16,8,0,0,2,10,26,19,29,7,0,0,14,16,22,27,11,0,0,0,25,31,24,29,6,0,0,0,43,39,51,27,0,0,0,0,42,42,49,23,0,0,0,0,21,46,41,14,0,0,0,10,26,36,20,12,0,0,0,29,11,18,11,3,0,1,0,31,10,17,6,7,0,7,4,15,15,0,0,0,6,0,0,8,0,4,15,2,3,0,0,0,0,1,11,3,3,1,0,0,0,4,1,9,1,1,0,0,0,0,0,4,1,1,2
2014/8/28 12:00,0,0,2,20,29,0,0,0,0,8,16,29,25,25,8,0,0,1,25,34,24,51,9,0,0,20,19,33,47,11,0,0,0,39,39,35,35,7,0,0,0,47,55,53,30,0,0,0,0,47,52,62,28,0,0,0,0,19,51,46,11,0,0,0,11,32,40,26,16,1,0,0,50,11,26,15,3,0,7,0,26,20,7,6,2,0,8,0,20,18,0,0,0,2,1,0,6,0,3,17,1,1,0,0,0,0,2,13,0,3,2,0,0,0,1,4,8,0,1,0,0,0,0,0,5,1,1,3
2014/8/28 13:00,0,0,2,16,32,0,0,0,0,4,18,31,42,36,3,0,0,4,20,34,22,30,8,0,0,14,31,26,46,14,0,0,0,39,57,35,36,9,0,0,0,56,63,63,38,0,0,0,0,42,66,69,32,0,0,0,0,27,46,66,12,0,0,0,10,23,43,41,11,0,0,0,35,15,32,17,12,0,3,0,23,12,14,8,3,0,3,3,27,29,0,0,0,3,0,0,11,0,7,11,1,2,0,0,0,0,5,10,3,8,0,4,0,0,2,2,4,6,1,0,0,0,0,0,5,1,0,1
2014/8/28 14:00,0,0,6,17,32,0,0,0,0,13,16,41,28,22,4,0,0,1,25,48,34,24,12,0,0,19,31,39,35,17,0,0,0,52,43,37,31,13,0,0,0,35,50,68,39,0,0,0,0,38,49,73,25,0,0,0,0,18,47,52,15,0,0,0,15,29,45,31,14,1,0,0,45,19,28,22,8,0,2,0,23,32,10,12,10,0,3,0,22,24,0,0,0,0,0,0,8,0,5,11,3,2,0,0,0,0,2,13,1,4,0,1,0,0,8,3,7,2,1,0,0,0,0,0,4,2,0,4
2014/8/28 15:00,0,0,2,21,33,0,0,0,0,8,13,30,22,22,2,0,0,2,32,56,20,28,8,0,0,15,52,69,38,13,0,0,0,47,51,31,33,8,0,0,0,71,57,48,43,0,0,0,0,52,59,58,29,0,0,0,0,25,38,84,19,0,0,0,9,28,33,42,32,0,0,0,37,14,33,20,9,0,4,0,22,23,17,16,4,0,4,2,27,18,0,0,0,4,0,0,8,0,4,10,1,1,0,0,0,0,2,10,1,8,1,2,0,0,2,5,8,3,2,0,0,0,0,0,4,1,4,2
2014/8/28 16:00,0,0,5,26,32,0,0,0,0,21,10,26,17,29,6,0,0,3,40,83,21,28,17,0,0,13,85,108,68,16,0,0,0,37,55,26,37,28,0,0,0,67,49,51,43,0,0,0,0,61,63,67,43,0,0,0,0,34,62,79,19,0,0,0,6,19,39,50,36,2,0,0,67,22,17,18,7,0,8,0,45,30,29,13,18,0,9,4,31,22,0,0,0,4,0,0,11,0,6,9,5,2,0,0,0,0,3,14,4,13,1,0,0,0,4,4,8,6,2,0,0,0,0,0,12,2,2,1
2014/8/28 17:00,0,0,10,57,31,0,0,0,0,22,32,48,17,31,9,0,0,6,69,118,24,40,20,0,0,35,107,150,129,24,0,0,0,78,66,65,38,46,0,0,0,86,86,103,75,0,0,0,0,100,96,123,78,0,0,0,0,39,76,131,60,0,0,0,23,36,55,78,68,1,0,0,82,38,38,47,21,0,11,0,61,43,38,25,23,0,21,2,43,48,0,0,0,4,0,0,17,0,7,14,4,3,0,0,0,0,3,32,1,19,3,3,0,0,9,7,10,15,9,3,0,0,0,0,10,3,3,4
2014/8/28 18:00,0,0,17,46,41,0,0,0,0,21,55,58,29,26,11,0,0,4,58,98,34,30,13,0,0,43,82,96,100,18,0,0,0,92,102,80,62,30,0,0,0,119,99,77,100,0,0,0,0,139,122,115,102,0,0,0,0,65,95,158,74,0,0,0,27,39,64,117,67,1,0,0,120,24,59,51,38,0,13,0,48,28,42,31,18,0,31,8,54,47,0,0,0,1,1,0,13,0,11,26,4,2,0,0,0,0,10,23,3,23,14,3,0,0,15,21,18,13,16,0,0,0,0,0,12,2,10,11
2014/8/28 19:00,0,0,9,49,35,0,0,0,0,15,29,53,21,9,10,0,0,6,34,44,12,24,12,0,0,36,42,44,49,18,0,0,0,71,67,47,36,15,0,0,0,114,80,59,56,0,0,0,0,79,89,107,63,0,0,0,0,50,86,163,60,0,0,0,24,35,67,81,56,3,0,0,74,15,38,30,23,0,17,0,43,27,38,18,15,0,21,6,31,41,0,0,0,4,1,0,14,0,9,19,5,2,0,0,0,0,9,21,1,31,11,1,0,0,13,5,5,14,5,4,0,0,0,0,19,7,13,6
2014/8/28 20:00,0,0,5,26,26,0,0,0,0,12,26,34,10,7,2,0,0,2,19,32,18,10,7,0,0,23,25,27,30,13,0,0,0,49,45,17,22,21,0,0,0,60,47,26,56,0,0,0,0,43,56,62,51,0,0,0,0,44,49,104,23,0,0,0,10,12,37,61,37,2,0,0,47,11,27,36,23,0,3,0,26,15,25,22,11,0,8,3,32,20,0,0,0,3,12,0,8,0,7,7,1,3,0,0,0,0,3,12,0,21,1,0,0,0,7,10,8,12,7,2,0,0,0,0,6,5,11,11
2014/8/28 21:00,0,0,2,21,8,0,0,0,0,3,5,32,13,5,4,0,0,0,16,25,4,14,10,0,0,18,15,13,11,8,0,0,0,35,23,9,14,15,0,0,0,28,35,23,40,0,0,0,0,32,37,56,35,0,0,0,0,27,27,74,21,0,0,0,8,11,26,47,18,3,0,0,29,10,18,25,11,0,7,0,9,9,9,16,9,0,5,0,20,21,0,0,0,3,1,0,2,0,9,12,1,0,0,0,0,0,3,2,3,11,6,0,0,0,3,5,6,4,3,1,0,0,0,0,4,4,2,1
2014/8/28 22:00,0,0,1,12,11,0,0,0,0,3,11,20,8,4,4,0,0,1,13,21,2,5,1,0,0,12,13,8,13,5,0,0,0,16,32,14,20,10,0,0,0,19,21,12,31,0,0,0,0,21,34,35,33,0,0,0,0,28,19,63,15,0,0,0,1,9,17,29,17,4,0,0,21,7,20,16,17,0,3,0,21,7,15,15,4,0,5,0,13,13,0,0,0,6,0,0,3,0,6,7,0,1,0,0,0,0,3,10,1,8,3,4,0,0,4,6,4,8,3,0,0,0,0,0,7,1,5,3
2014/8/28 23:00,0,0,0,13,11,0,0,0,0,3,4,22,1,5,2,0,0,0,13,10,0,6,2,0,0,6,13,6,11,6,0,0,0,14,13,7,9,5,0,0,0,22,13,19,26,0,0,0,0,15,29,26,14,0,0,0,0,16,13,33,18,0,0,0,2,9,13,33,9,1,0,0,9,4,15,11,7,0,2,0,6,8,16,8,2,0,2,0,4,11,0,0,0,3,0,0,1,0,4,5,2,0,0,0,0,0,3,5,6,5,0,5,0,0,2,1,3,4,4,1,0,0,0,0,4,1,3,5
2014/8/29 0:00,0,0,1,3,2,0,0,0,0,0,2,14,4,0,5,0,0,1,4,7,1,4,1,0,0,3,13,4,4,1,0,0,0,8,7,3,10,8,0,0,0,16,10,4,15,0,0,0,0,8,11,12,5,0,0,0,0,9,11,24,21,0,0,0,3,2,7,12,5,0,0,0,4,1,5,16,5,0,2,0,10,1,1,9,3,0,7,1,7,11,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0,0,1,0,1,0,0,0,0,0,2,1,3,1
2014/8/29 1:00,0,0,1,1,4,0,0,0,0,3,0,5,2,3,0,0,0,0,6,6,0,3,0,0,0,4,5,2,4,1,0,0,0,3,5,6,4,3,0,0,0,5,4,3,9,0,0,0,0,7,6,10,5,0,0,0,0,4,11,13,2,0,0,0,0,1,4,5,4,0,0,0,3,3,2,5,1,0,2,0,2,2,2,1,0,0,3,0,3,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2
2014/8/29 2:00,0,0,1,3,2,0,0,0,0,0,1,3,1,1,0,0,0,0,6,3,1,3,0,0,0,1,5,2,1,1,0,0,0,3,2,1,2,1,0,0,0,6,2,0,2,0,0,0,0,3,2,7,0,0,0,0,0,1,1,8,5,0,0,0,2,2,0,6,0,0,0,0,2,1,3,0,2,0,1,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1
2014/8/29 3:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1,0,0,0,0,0,0,1,3,6,3,0,0,0,0,1,0,3,3,0,0,0,2,2,1,2,3,0,0,0,1,0,2,1,2,0,0,0,0,0,2,2,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/29 4:00,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,2,2,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,3,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2014/8/29 5:00,0,0,0,3,1,0,0,0,0,0,1,2,9,5,0,0,0,0,2,3,1,3,1,0,0,1,8,0,7,4,0,0,0,7,5,2,4,0,0,0,0,2,2,7,8,0,0,0,0,2,1,7,2,0,0,0,0,1,1,6,1,0,0,0,2,0,0,3,1,0,0,0,7,1,3,1,0,0,0,0,2,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014/8/29 6:00,0,0,1,10,8,0,0,0,0,1,9,20,17,13,4,0,0,0,8,8,20,28,3,0,0,8,6,14,19,19,0,0,0,9,4,3,4,5,0,0,0,10,10,21,30,0,0,0,0,0,14,11,6,0,0,0,0,10,7,12,3,0,0,0,15,7,10,5,1,0,0,0,28,5,1,3,2,0,2,0,10,4,4,2,1,0,0,0,5,13,0,0,0,0,0,0,5,0,3,1,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,2,1
2014/8/29 7:00,0,0,5,13,7,0,0,0,0,9,8,31,54,23,4,0,0,0,12,24,30,77,7,0,0,15,23,19,42,19,0,0,0,16,14,19,17,11,0,0,0,25,21,49,43,0,0,0,0,16,34,41,22,0,0,0,0,16,22,20,7,0,0,0,20,5,16,10,13,0,0,0,60,11,6,5,5,0,2,0,35,19,5,4,0,0,1,2,23,24,0,0,0,0,0,0,15,0,1,5,0,1,0,0,0,0,1,10,7,1,1,1,0,0,1,2,14,1,0,1,0,0,0,0,5,1,1,1
2014/8/29 8:00,0,0,6,16,14,0,0,0,0,7,4,32,68,37,4,0,0,0,12,43,76,91,10,0,0,36,43,53,79,58,0,0,0,44,39,47,32,24,0,0,0,70,53,85,61,0,0,0,0,39,71,84,35,0,0,0,0,37,58,40,6,0,0,0,17,42,41,29,14,0,0,0,97,25,29,15,3,0,5,0,53,40,12,13,6,0,4,1,61,66,0,0,0,1,0,0,43,0,1,19,3,3,0,0,0,0,1,33,7,4,4,0,0,0,3,3,25,2,0,0,0,0,0,0,15,2,1,4
2014/8/29 9:00,0,0,4,18,16,0,0,0,0,7,11,40,47,35,2,0,0,3,14,59,51,68,11,0,0,47,26,74,83,55,0,0,0,56,48,63,52,14,0,0,0,71,83,99,40,0,0,0,0,41,55,93,20,0,0,0,0,48,65,46,8,0,0,0,21,59,50,35,12,0,0,0,56,36,40,10,3,0,9,0,45,39,19,9,5,0,9,0,57,62,0,0,0,1,0,0,28,0,2,33,7,3,0,0,0,0,6,21,3,4,0,1,0,0,3,7,24,5,1,0,0,0,0,0,3,2,0,2
2014/8/29 10:00,0,0,3,9,26,0,0,0,0,8,16,16,23,18,4,0,0,0,15,32,21,32,6,0,0,20,14,43,35,20,0,0,0,46,38,34,33,8,0,0,0,42,41,44,37,0,0,0,0,36,32,58,21,0,0,0,0,28,54,44,7,0,0,0,8,36,34,28,14,0,0,0,30,26,26,12,7,0,5,0,24,29,15,8,7,0,6,0,28,24,0,0,0,2,0,0,7,0,1,19,2,2,0,0,0,0,1,13,2,3,2,1,0,0,5,3,8,5,3,0,0,0,0,0,6,1,3,3
2014/8/29 11:00,0,0,6,22,32,0,0,0,0,10,14,23,20,17,7,0,0,2,18,22,21,30,4,0,0,9,27,29,27,9,0,0,0,27,36,25,26,9,0,0,0,46,35,36,25,0,0,0,0,40,49,65,23,0,0,0,0,25,44,46,24,0,0,0,8,23,20,36,20,0,0,0,45,19,13,9,5,0,4,0,20,24,17,14,5,0,5,0,11,16,0,0,0,1,1,0,3,0,0,26,3,0,0,0,0,0,2,25,1,5,0,0,0,0,2,2,3,0,1,1,0,0,0,0,4,0,2,4
2014/8/29 12:00,0,0,7,22,35,0,0,0,0,21,21,19,27,26,3,0,0,7,30,40,25,51,13,0,0,23,34,47,40,15,0,0,0,32,33,32,31,13,0,0,0,50,68,62,35,0,0,0,0,53,68,85,31,0,0,0,0,28,49,68,26,0,0,0,10,26,40,55,24,0,0,0,51,24,32,24,7,0,11,0,31,26,25,16,2,0,7,3,14,24,0,0,0,0,0,0,20,0,7,10,4,1,0,0,0,0,1,12,0,5,0,2,0,0,8,7,3,4,3,1,0,0,0,0,10,3,1,0
2014/8/29 13:00,0,0,12,21,45,0,0,0,0,12,23,36,26,29,9,0,0,1,22,39,25,40,6,0,0,21,51,64,57,20,0,0,0,56,59,47,28,10,0,0,0,71,62,53,53,0,0,0,0,43,64,100,42,0,0,0,0,41,56,69,24,0,0,0,20,34,50,49,26,0,0,0,67,13,44,19,21,0,3,0,30,24,17,7,7,0,10,2,22,36,0,0,0,5,0,0,11,0,6,19,8,0,0,0,0,0,6,7,2,6,1,1,0,0,7,4,6,4,3,0,0,0,0,0,8,2,2,7
2014/8/29 14:00,0,0,8,32,58,0,0,0,0,20,28,38,25,43,7,0,0,2,41,53,23,35,11,0,0,23,63,73,47,14,0,0,0,56,62,40,49,23,0,0,0,65,60,69,50,0,0,0,0,73,62,93,45,0,0,0,0,15,54,76,35,0,0,0,17,36,60,47,28,3,0,0,65,16,42,31,10,0,9,0,32,17,29,10,14,0,3,3,14,44,0,0,0,5,0,0,21,0,10,8,4,0,0,0,0,0,5,13,4,6,4,2,0,0,8,7,15,3,1,2,0,0,0,0,14,2,3,6
2014/8/29 15:00,0,0,9,38,47,0,0,0,0,29,17,40,24,22,5,0,0,3,33,55,16,34,14,0,0,28,75,81,66,19,0,0,0,66,50,48,30,24,0,0,0,69,66,55,61,0,0,0,0,71,92,83,57,0,0,0,0,28,60,95,34,0,0,0,22,26,61,69,37,3,0,0,85,18,33,26,21,0,14,0,35,24,31,19,10,0,11,8,24,35,0,0,0,4,1,0,10,0,8,22,3,0,0,0,0,0,4,16,1,12,2,6,0,0,7,9,10,2,3,2,0,0,0,0,10,2,6,8
2014/8/29 16:00,0,0,11,37,70,0,0,0,0,19,25,23,16,26,3,0,0,5,39,61,20,23,15,0,0,16,59,85,65,23,0,0,0,49,54,54,35,34,0,0,0,86,68,56,56,0,0,0,0,68,86,101,65,0,0,0,0,35,64,128,41,0,0,0,15,17,57,74,54,1,0,0,98,14,38,40,17,0,6,0,36,27,26,23,16,0,17,6,35,36,0,0,0,2,2,0,15,0,10,30,2,1,0,0,0,0,7,23,4,17,3,4,0,0,14,10,10,6,3,1,0,0,0,0,14,5,3,9
2014/8/29 17:00,0,0,8,31,39,0,0,0,0,27,31,46,29,32,14,0,0,8,45,52,21,25,18,0,0,32,79,80,54,17,0,0,0,71,53,32,23,27,0,0,0,105,70,49,54,0,0,0,0,96,94,78,51,0,0,0,0,31,79,104,36,0,0,0,25,29,60,70,61,1,0,0,104,16,41,40,24,0,12,0,57,26,25,25,16,0,13,3,27,42,0,0,0,9,2,0,20,0,12,12,2,0,0,0,0,0,5,9,4,21,4,6,0,0,12,17,6,8,4,2,0,0,0,0,7,0,5,6
